baseline,model,sespec_case_id,baseline_case_id,sespec_path,baseline_path,sespec_func,baseline_func,signature,body_hash,case_id_aligned,coverage,pair_id,baseline_sha256,sespec_sha256,comparison_basis,A_parameter_count,A_contract_clause_count,A_nontrivial_contract_clause_count,A_invariant_count,A_nontrivial_invariant_count,B_parameter_count,B_contract_clause_count,B_nontrivial_contract_clause_count,B_invariant_count,B_nontrivial_invariant_count,status,verdict,elapsed_seconds,error_type,http_status
specgen,gpt-5-mini,109,109,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/109/foo30.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/109/final_candidate.java,foo30,fizzBuzz,,,1,ok,e0e9d10128e9b09c946d,7c2e12c441d99e48b762360f11bbcb3e9fc895039fe2fec1c7e67b099702abfb,956424ccdb1a0841d1faf4f68eb4bbb7deb0b968f378c082cd2b6c7789f76d5f,contract,1,2,2,0,0,1,4,4,0,0,rated,equal,1.567,,
specgen,gpt-5-mini,111,111,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/111/foo111.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/111/final_candidate.java,foo111,Inverse,,,1,ok,b65a90927618c7850516,441cee97293073d427e3b7033b21b842428851c01ac66122f9490affae5fe88e,5ad9500a923557976b12e835ff1745238cdff7ba93948761496680f5fbb7b5a7,contract,2,2,2,3,3,4,5,5,9,9,rated,incomparable,2.185,,
specgen,gpt-5-mini,115,115,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/115/foo38_c115.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/115/final_candidate.java,foo38_c115,isCommonFactor,,,1,ok,8c1bd1ed57700d6bc1f0,9b40414cc21a5beef4171487ea067eb05911755767e23a8e69abf08017701c9f,1d8f9a77aa13b1d1d3c285c8c53231d2abee4011164cc294efdc1522b66ab40d,contract,3,2,2,0,0,3,3,3,0,0,rated,incomparable,1.479,,
specgen,gpt-5-mini,116,116,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/116/foo116.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/116/final_candidate.java,foo116,isCommonFactor,,,1,ok,0eae723ffa6b0f4d90d4,1a3e20b05f6afff2f201f48a16ffea087a2a7e8aff7b852687276196adc328b3,de39f6b3df0e9483652ec20e0804e0106b271e533e7425cbeee46fe4f5d29988,contract,3,2,2,0,0,3,3,3,0,0,rated,incomparable,1.398,,
specgen,gpt-5-mini,118,118,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/118/foo118.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/118/final_candidate.java,foo118,isCommonMultiple,,,1,ok,d6af2d1c2a5f71467d82,842f5db8a058b16229e78e67dd4bf53f75bc954d1d397f1325c7b8189214893b,3777bb3527407ab67f2230a53d9e2e4ca82002bf159d336727bca27dc31d3005,contract,3,2,2,0,0,3,3,3,0,0,rated,incomparable,1.515,,
specgen,gpt-5-mini,119,119,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/119/foo119.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/119/final_candidate.java,foo119,isDescending,,,1,ok,5191a1e289722c56c8f3,b2720384c459ee6b5721d7c3ec6e9e2f34c6e4270fc2eb6682e9fb4b7e301e9f,6299dd44c439288d9410fcfba25e3950302ea7166cfca23ac67dccf5b13e1b89,contract,1,3,2,1,1,2,5,5,7,7,rated,incomparable,1.572,,
specgen,gpt-5-mini,128,128,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/128/foo51.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/128/final_candidate.java,foo51,isLeapYear,,,1,ok,6825e140fbedddc0e2a7,7cec64458850224bbcf73098816ed1dfb0c4c221adf5091df51e98d42ccc3fb2,2aa400abafdc3857c50885a0d1ad8cd32e0b61af68fd37b9cf490b529ad7f592,contract,1,2,1,0,0,1,4,4,0,0,rated,incomparable,1.633,,
specgen,gpt-5-mini,129,129,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/129/foo52_c129.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/129/final_candidate.java,foo52_c129,isLeapYear,,,1,ok,9bd5a5f296d9fd76246f,ae208e74ea801284e7f0395102bb45637ce6188299c5bd3ff952bd962056bc8b,8732ee3362c9279e8bf20f41958b3cf4fcc142eb3b5fedc16dce73f48aed085d,contract,1,1,1,0,0,1,4,4,0,0,rated,equal,1.301,,
specgen,gpt-5-mini,134,134,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/134/foo134.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/134/final_candidate.java,foo134,mulNested,,,1,ok,62075d4c69bd8aad936a,68d16caacf38c4f9e13ccf85193bff2bbe8d13b786977e6dbc5653d5cef65ccf,712367c3894c77fb07e1e446a3e1cb0d2e7563133c6d9b6c65d6d910ace6452a,contract,2,1,1,3,3,2,7,6,11,11,rated,incomparable,1.78,,
specgen,gpt-5-mini,137,137,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/137/foo62.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/137/final_candidate.java,foo62,notCommonFactor,,,1,ok,e843afeb09aaba082ec9,3c57dcb8f306e4f8ff28a8a0da0ac4b3afef7f1fa841b8b6a56a0dbd28f4efb8,5918a95ad0ccfecb841fd9036fa4e970be773652cf9aa31720525b91399d4456,contract,3,3,3,0,0,3,3,3,0,0,rated,incomparable,1.467,,
specgen,gpt-5-mini,138,138,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/138/foo63.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/138/final_candidate.java,foo63,notCommonFactor,,,1,ok,ea3a4e09d54c75fa380a,dbd4a5add773613c5c8a7c0e45bfb4e328a2ddf4cded18250f26bef197b50571,c370c677057c2742b251fddbfd9ea696a3c526b097d49904c9c33ba8a150bb95,contract,3,2,2,0,0,3,3,3,0,0,rated,incomparable,1.737,,
specgen,gpt-5-mini,139,139,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/139/foo64_c139.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/139/final_candidate.java,foo64_c139,NotCommonMultiple,,,1,ok,03e5074bc77718f430fd,5bdfa1c7b371a31fea40fce139fcf273718471774e333ff3e9c8eabfb4f52ea0,4979b3d77a057ba484d317e0ebfbe9994957a46cae2a600ad73c59bc83d9fdec,contract,3,2,2,0,0,3,3,3,0,0,rated,incomparable,1.506,,
specgen,gpt-5-mini,140,140,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/140/foo65.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/140/final_candidate.java,foo65,numberOfCuts,,,1,ok,0e296e0142f4bdeaab69,c467e45bec0d5b71b4efc500427a2ae91775d086b6b2f3dcb4e7b2a763011455,b5cc36cdfadd3b46f5a958ed74d25d28f986a3985bdbaf5e0a83ff9fd6a56b1d,contract,1,3,3,0,0,1,3,3,0,0,rated,equal,1.449,,
specgen,gpt-5-mini,141,141,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/141/foo66.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/141/final_candidate.java,foo66,numberOfCuts,,,1,ok,e8568674e9d10d552ec9,8ae3d4fc49351b33bd7c45dfff788601226dec154f6dc52b98e8e971da4656b2,de098e9592bddde11c1f04cdce35f21e2c6b25d0f838a66f5b13de88e5e1e815,contract,1,1,1,0,0,1,3,3,0,0,rated,equal,1.504,,
specgen,gpt-5-mini,142,142,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/142/foo67_c142.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/142/final_candidate.java,foo67_c142,isEven,,,1,ok,929ef330dc1c7c064dfc,29b50e13f37286067861fb636e504f87a63e1edf660bccdedf0025dc1ad67fe6,228591ab83a5d632ce6cf3fa294ced5909cd59fc32d660a415ed8afe382ea927,contract,1,1,1,0,0,1,2,2,0,0,rated,incomparable,1.511,,
specgen,gpt-5-mini,143,143,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/143/foo68_c143.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/143/final_candidate.java,foo68_c143,passPillow,,,1,ok,8a952e51afbd9199491d,1c58dc2f394c5c697c7c37b743ae5f028d298b0ed61c6d095960a2bc51b0a1bd,227903d546eb76179f8df22492b7c7ed6f21c3ddd6a59aa8ce36a1f530b3beca,contract,2,2,2,0,0,2,2,2,0,0,rated,incomparable,1.85,,
specgen,gpt-5-mini,144,144,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/144/foo69_c144.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/144/final_candidate.java,foo69_c144,passPillow,,,1,ok,b1bd504c739efc961d67,f813e3a0b8b8420bffbc46d0ba43b732b358ecfbf79667ddc6d9e3a990a97823,fcd06cbc0be626dd46e2c4c68d6e9acd1fe426c3996ef29924e84b1d44417ba5,contract,2,5,5,0,0,2,2,2,0,0,rated,incomparable,1.496,,
specgen,gpt-5-mini,145,145,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/145/foo70.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/145/final_candidate.java,foo70,Perimeter,,,1,ok,7962c47453515de91950,5a19f7a50a6a77a8ca7918c2c426bdd2ec5bac4bb257c6a4ee028ceb67f7c73a,78bf1e58b24c06d4ed8bf1215e7d37f6d4f0c56751b4a366605b7e6ff91ef5ea,contract,4,1,1,0,0,4,1,1,0,0,rated,incomparable,1.543,,
specgen,gpt-5-mini,147,147,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/147/foo147.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/147/final_candidate.java,foo147,isPowerOfThree,,,1,ok,c5a00597e280cb9d4f10,ec78bb79fce59992151d4ba62692c5f35ce3999f2c9fe0b04fe3b28b34515cf2,50983cc04b2cdeb3a07b81c1bd1b2d92e45cd52edc867b0f2cb4fc525673b88d,contract,1,3,3,2,2,1,0,0,1,1,rated,B_stronger,1.732,,
specgen,gpt-5-mini,160,160,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/160/foo160.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/160/extracted_from_log.java,foo160,firstMissingPositive,,,1,ok,3094857488701dbf9ff2,f5417761baf9e6b0870202bf4f1931b980224bfcc80fbfc62390683ad40d9dec,1166cd86fa66ac281e839bcbbc628389afff493f8c12a16f689c18b8de9ac6ff,contract,2,6,6,5,5,3,7,7,12,12,rated,incomparable,1.358,,
specgen,gpt-5-mini,172,172,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/172/foo172.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/172/extracted_from_log.java,foo172,findKth,,,1,ok,2dad2a9a4b46f3ba69dc,9114a9d1357842a211c81dfbf7a1f22ee9b73ece2bf4b53bb84b97ca83e69b53,61f24fe14e87c28e3596d579cda764b5fd1da7d3ab9725a67bb01c05307534c0,contract,5,5,5,4,4,7,8,8,17,17,rated,incomparable,1.877,,
specgen,gpt-5-mini,177,177,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/177/foo177.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/177/extracted_from_log.java,foo177,findLastOccurrence,,,1,ok,1e0a61e43e0053ed69e1,268e5c41531bcf73d3deecd8eb4b7916bca0c5d1c37f773676a1c17c5ec3c01a,c32e4d19250dea2e013b442e58336390f70c6e619041e285d0c4adf207027e0e,contract,2,3,3,3,3,3,5,5,8,8,rated,incomparable,1.804,,
specgen,gpt-5-mini,179,179,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/179/foo179.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/179/extracted_from_log.java,foo179,countRotation,,,1,ok,c0106b9aa9aa034d4569,2cc4acbfabd19b7627bd9fd7d233ce52792259de6c51896d20eb654ca89f5f22,8f74161f23ac6782e0d8f21f76edb456ac0f0aea2b360b7ae8b2a58337c38bda,contract,2,5,5,3,3,3,5,5,4,4,rated,incomparable,1.92,,
specgen,gpt-5-mini,180,180,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/180/foo180.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/180/extracted_from_log.java,foo180,countRotation,,,1,ok,a0c38451602e5e837be9,7312303373dc76f0de56fa7b0481c8881a573c9ec97ae979b25ca8298731a47b,a7fc39cefd807da3d40402b099fe9725a0cb03acbbbce0248047bcfa8662e63b,contract,2,5,5,3,3,3,8,8,8,8,rated,incomparable,1.579,,
specgen,gpt-5-mini,181,181,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/181/foo181.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/181/final_candidate.java,foo181,countRotation,,,1,ok,f6469a5063878d68adbe,58f00d1db35c479664113e9af6588b8a00e9b233bbecc7d19b2cfac983f75713,4d412e0840a29c0f4ce59b3638d593fca93c8bba878cc395ac347a5a7b2ed06d,contract,2,5,5,2,2,3,6,6,7,7,rated,incomparable,17.485,,
specgen,gpt-5-mini,190,190,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/190/foo190.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/190/extracted_from_log.java,foo190,search,,,1,ok,25400bd57e75ff71d3f3,04ab3302870f814232c81897c035774dc348fc735841cdc2a019f6fc399434f4,a2eb39c58f60423ea9ddd40cc4506cec4982b853dff30dbb7f268d1c50788978,contract,2,5,5,3,3,3,4,4,6,6,rated,incomparable,1.546,,
specgen,gpt-5-mini,202,202,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/202/foo202.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/202/extracted_from_log.java,foo202,findMinSwaps,,,1,ok,f0cf8aa474f6e00c8857,628caa16068776fee69a363b3e925df15cfa0d77284c9a892046aedee335ef93,133896eb7e4b56f204a5e967a2dbb6035dadc54ecb62564e10bbcc5ac3169f20,contract,2,3,3,4,4,3,5,5,8,8,rated,incomparable,1.707,,
specgen,gpt-5-mini,205,205,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/205/foo207.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/205/final_candidate.java,foo207,findExtra,,,1,ok,c69b6bedff2d7a752ee1,5a3ec90124e496315e7cbad9149a640b194ac2f54277afded2bb621c97dae1eb,5d8e8b942547044596bcf140e632e6f486a81427d98bd68c5ab0990b4b7390f9,contract,3,3,3,3,3,5,6,6,18,18,rated,incomparable,1.804,,
specgen,gpt-5-mini,207,207,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/207/foo207.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/207/extracted_from_log.java,foo207,findExtra,,,1,ok,0371d900034e594a934e,64282d01368ea3063b713eb54b36b92f82434669025042b50a88ef37852647d7,5d8e8b942547044596bcf140e632e6f486a81427d98bd68c5ab0990b4b7390f9,contract,3,4,4,3,3,5,6,6,18,18,rated,incomparable,1.501,,
specgen,gpt-5-mini,210,210,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/210/foo68.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/210/extracted_from_log.java,foo68,findElement,,,1,ok,08f4cad12dd86412b4b6,a85224b7b35083c0ee089381ad5633b2bf389a5b03651eaaa1e5e9f5838ac06c,f52e5c07d3df735f2a3f3039899f4b74eba5cd0336371475702244953006e7c3,contract,4,8,8,3,3,8,6,6,9,9,rated,incomparable,1.455,,
specgen,gpt-5-mini,213,213,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/213/foo213.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/213/extracted_from_log.java,foo213,findElement,,,1,ok,d2aa7e6b4bef4f6b2101,800fb9c3ae8d2556326f464e9853d6c9159e4094caebe3ddcf55ba5549834788,86e832f772926c39b64eebc6a996d11f1aacb967c0e3cde2244901543b69fe12,contract,4,8,8,2,2,8,10,10,14,14,rated,incomparable,1.448,,
specgen,gpt-5-mini,215,215,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/215/foo215.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/215/extracted_from_log.java,foo215,last,,,1,ok,edf8673f3fd26ad52e2d,38edbbe9c745814ff71e82f604e7a3015d126b9926a8f8eeccc377b0d2ec5756,37a3ca5cc95281860b85441d1252c58e882f55ae3f5f181378569e7bf0a9c4cd,contract,3,5,5,8,8,4,4,4,1,1,rated,incomparable,1.745,,
specgen,gpt-5-mini,217,217,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/217/foo76.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/217/extracted_from_log.java,foo76,last,,,1,ok,638639c8069b5b883d1c,605711f3792a7b5757981cb5ac19a7544014efb80efae1e247caa2f32639acea,1067c01e7dda95df78b764f178f23cfa61fab6b6ab7e66db42a19e5f71704837,contract,3,5,5,4,4,4,1,0,7,7,rated,B_stronger,1.539,,
specgen,gpt-5-mini,218,218,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/218/foo218.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/218/extracted_from_log.java,foo218,first,,,1,ok,6dd512e433ab1ecb6598,cf849bc8568535f463bc99c7483c7236de5d4bf1f67c9bd375f49f1739c7544c,96076ca575e473ce4b89fe2a7786efd2c3ff0b8493cdfc0a4f80b8b84bd19cb0,contract,3,4,4,5,5,4,4,4,9,9,rated,incomparable,2.13,,
specgen,gpt-5-mini,221,221,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/221/foo221.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/221/extracted_from_log.java,foo221,findOddPair,,,1,ok,ddc843f684e4f46da58b,c2cc5bfe7d9a2d58b2347231903108d593ac42e89d1b68b19d040f665840977d,7c1501219c756c08e68c63b2ea9ac16151798b81ed5f4e5361072d3d43567bd3,contract,1,3,3,5,5,3,5,5,5,5,rated,incomparable,1.361,,
specgen,gpt-5-mini,223,223,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/223/foo223.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/223/extracted_from_log.java,foo223,findOddPair,,,1,ok,864760743b10a555feb6,d4adf50a9a693f68132cdbf6c935b965e8f0ba3849fc40a330965664746eae32,a4c777faf3fbf548d6e2576e8dede085dcfc7efcca794ca5c2e23b54a6b1164f,contract,2,4,4,9,9,3,3,3,5,5,rated,incomparable,1.433,,
specgen,gpt-5-mini,233,233,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/233/foo233.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/233/extracted_from_log.java,foo233,bigDiff,,,1,ok,46a34b5f5b527717c91d,d0e99fd420cf0ad8bfb5d1e047c81bbbb7ab7d98d20dc4b4d883d15170fd5185,781290884761e5e6161bc824e8084cfccc0b08f1ee41c354a243ff0ac19fbae1,contract,1,2,2,2,2,2,3,3,6,6,rated,incomparable,1.478,,
specgen,gpt-5-mini,234,234,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/234/foo93.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/234/final_candidate.java,foo93,bigDiff,,,1,ok,03cd4078c81d0a5f805f,97308e5a3ef1ba97dc6f0312eaf0cbd626c6ddd9f322f8da9b11053f394a4da2,2eae95f9b3a32298ab1d0a45139e1a36dffad4dc0db30ab8dd9368f83e939de3,contract,1,2,2,5,5,2,8,8,6,6,rated,incomparable,1.768,,
specgen,gpt-5-mini,235,235,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/235/foo94.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/235/extracted_from_log.java,foo94,bigDiff,,,1,ok,c312aad6939b0c30a4ad,c0ce7f0b92fa0dae330b03d4c19ba4e1b7fd564b1b21654114ca3682f54515c6,36081cd97393f86224c208a4236d3977df86f7888e683b9d5cfd156fca3cb3bf,contract,1,2,2,5,5,2,4,4,6,6,rated,incomparable,1.326,,
specgen,gpt-5-mini,236,236,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/236/foo95.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/236/extracted_from_log.java,foo95,last,,,1,ok,3f07e1dd0c4bd69e638c,00d036ee297cf89d769a3f829a7fa6f06fdbc52c56834fb5ae3fb72863b453f7,47066d74fdf08b4ba84a49aefb86294ef32a6722ed84cdada4341a6b386b236d,contract,3,4,4,5,5,4,8,8,7,7,rated,incomparable,1.981,,
specgen,gpt-5-mini,242,242,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/242/foo242.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/242/final_candidate.java,foo242,bigDiff,,,1,ok,24bac4c488677c2f5196,8ef1b8fb56b32fda4e71810129ee9e1b1b790b3b576e0347c18ba55648c8d52e,d087b33289f5860a0ef47f1590369e3d71f4eac4b2c4484614cff0aeff2f172c,contract,1,3,3,3,3,2,5,5,4,4,rated,incomparable,1.532,,
specgen,gpt-5-mini,251,251,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/251/foo110.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/251/extracted_from_log.java,foo110,findFirstMissing,,,1,ok,3c34e77c0e9385dc3c99,cc6cc209525a5429d836481c5ee3f0482d924e4c8e2d3d30dfeee29e00f3a591,18e7e27bdead30c6cd20c58f59cdb22dc63d4b2c3c3a51a20ef7e1627fe32df5,contract,3,6,6,3,3,4,9,9,6,6,rated,incomparable,1.417,,
specgen,gpt-5-mini,255,255,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/255/foo118.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/255/extracted_from_log.java,foo118,leftInsertion,,,1,ok,a484836258fca2a4c732,234f294db7988ba7f96e9e07d64c3ceee5968bc301c2108e600979e6b3b11607,4d90bfdf9353c2260e773b9314075296d019df461320db8613dbebaa8d492fa5,contract,2,5,5,4,4,3,4,4,6,6,rated,incomparable,1.283,,
specgen,gpt-5-mini,259,259,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/259/foo259.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/259/extracted_from_log.java,foo259,findFixedPoint,,,1,ok,7cf3903e1d281f0a891f,576b0f337747fc23d4a13f5b79de4b7a6067213ac0ca10876d6d423cf9c05fca,b855873a4c25bee651b357bb27719fc05f728666cc82cb6ec3b588278e2d6d8a,contract,2,3,3,3,3,3,4,4,7,7,rated,incomparable,1.456,,
specgen,gpt-5-mini,260,260,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/260/foo260.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/260/extracted_from_log.java,foo260,findFixedPoint,,,1,ok,703b5cd079f5b6a441c3,81134d990191b309a37c18fd979bac8dba112c83a8184d511c6220f003ffeb7b,c159c00b2b7659301991a1106ad68579c27537d1444703a1c37f646266ce81d6,contract,2,5,5,5,5,3,4,4,5,5,rated,incomparable,1.63,,
specgen,gpt-5-mini,261,261,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/261/foo261.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/261/extracted_from_log.java,foo261,rightInsertion,,,1,ok,7731fe5fd02ff1fae79b,830cead5378ef9642c06600af1455ef6baa351f8f5945d17d16273f1132a12b3,a5f8881d066b8aee5e1f4b8336e9c58cba28f4e758f9fdce7e8234e7b91618d9,contract,2,4,4,5,5,3,7,7,5,5,rated,incomparable,1.628,,
specgen,gpt-5-mini,263,263,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/263/foo130.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/263/extracted_from_log.java,foo130,findFixedPoint,,,1,ok,efc8bd239ddba76192c9,8c560985d383a328170e74908ccbf12cdd58c951231f738b8e01cf9d77ce8490,06477434016755392c984a6e35094f3cafc57c24415a16efa0227dd88286cd1f,contract,2,3,3,2,2,3,5,5,8,8,rated,incomparable,1.324,,
specgen,gpt-5-mini,264,264,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/264/foo264.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/264/extracted_from_log.java,foo264,seqLinear,,,1,ok,fac5ba1d7a35fa67c4f6,076aaec367d326f79da29164d50227a9de4386a081df37756cd4fe3700ae8450,b8d1df99d70182762b3dfac88760618dc6895ce6b63ded03f6cea819a0222dea,contract,1,5,5,1,1,2,3,3,3,3,rated,incomparable,1.455,,
specgen,gpt-5-mini,268,268,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/268/foo268.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/268/extracted_from_log.java,foo268,countNoOfWays,,,1,ok,f3876d6ea67b118f9925,310ef7c400b011dbb2f2f2ef6108c9015150fbd86a6ee74f32d53cb0e26a712d,a60fff35daf7902829cdd85c79105c8dc6b24d7327022d7ac20ed94db4616c9c,contract,2,3,3,1,1,2,1,1,4,4,rated,A_stronger,1.367,,
specgen,gpt-5-mini,272,272,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/272/foo272.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/272/final_candidate.java,foo272,uniqueElement,,,1,ok,6b6952ca23d7dc665026,b2dce59a859105bc4b6b1c7b18ea91e11592b6768a253cfa5f2c219fbf237b45,4b5c3aa07e26feb490711c1c8f72ddcb33965c5eb973f98ac62827f6b9b0d0b8,contract,2,5,5,2,2,3,4,4,6,6,rated,incomparable,1.522,,
specgen,gpt-5-mini,274,274,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/274/foo274.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5-mini/274/extracted_from_log.java,foo274,sumEvenAndEvenIndex,,,1,ok,40884425602359c1643e,e15585d1e5f5bd64da988bfbed915efd936e7d1be70b57b2faa8d38aaa5eb162,57eacf0872e2b68a4bc93ad1be28a93fe1ccdca73c9d8cd98ed41419669a54bd,contract,2,3,3,2,2,3,6,6,10,10,rated,incomparable,1.395,,
